word_id,words,definitions
499,ARMADILLO,sus. Weech
500,ARMADURA DEL CUERPO,sus. Chej baakel
501,ARMAS,sus. Yeemba.
502,ARMONÍA DE CANTO,sus. Siinan k’aay
503,ARMONÍA DE VIDA,sus. Siinan kuxtal
504,ÁRNICA (TILHONIA DIVERSIFOLIA (HEMSLEY A GRAY),sus. Chak su
505,AROMA,sus. Ki’ibok
506,AROMÁTICO,adj. Ki’ibook
507,ARQUEAR,v.t. P’unik.
508,"ARRAIGAR, ENRRAIZAR",v.i. Táabal
509,ARRANCAR,"v.t. Jok, t’ook"
510,"ARRANCAR, BAJAR FRUTOS Y FLORES",v.t. T’ook.
511,"ARRANCAR, DESRAIZAR",v.t. Jook
512,ARRASAR MEDIDA,v.t. Laj ts’ak
513,ARRASTRAR,"v.t. Jiilt, jíil."
514,ARRASTRAR ALGO POR EL SUELO,v.t. Bilyaj
515,ARREAR,"v.t. Aktantaj, jáalbil ch’apaach."
516,ARREBATAR,"v.t. Jáan páay, took. "
517,ARREBATAR ALGO,v.t. Tóotóokabi.
518,ARRECIAR,v.i. K’a’am
519,ARRECIFE,sus. Chaway
520,"ARREMANGAR LA FALDA, EL VESTIDO, ETC","v.t. Siil , wol."
521,ARREMETER,v.t. Kiblaj
522,ARREMETER CON FURIA,v.t. Pul
523,ARRIBA,adv. de l. Ka’anal
524,ARRIERO,sus. J ts’ik tsíimin
525,ARRIMAR,v.t. Juuts’.
526,ARRINCONAR,"v.i. Nakkun, ts’aa nak’lik, naak."
527,"ARRINCONARSE, APOYARSE EN ALGO",v.t. Naktal.
528,"ARRIMAR, JUNTAR, ACERCAR",v.t. Naak’.
529,ARROBAMIENTO,sus. Sa’at óol
530,ARRODILLADO,"adj. Xóolokbal, xóol k’a’taj"
531,ARRODILLAR,"v.i. Xóolkin, xóol píix"
532,ARROJADO,adj. Jalanch’inta’ab
533,"ARROJAR, APEDREAR, ARROJAR, LANZAR, TIRAR","v.t. Ch’iin, puul"
534,ARROJO,sus. Xet’ óolal
535,ARROLLAR,"v.t. Kots’, wol."
536,ARROYO,sus. Beel ja’
537,ARRUGAR,"v.t. Yuuch’, yaach’ ARRUGADO (PARA ROPA O TELAS) adj. Yáayaach’. ARRUGADO (PARA METALES) adj.Yúuyuuch’"
538,ARTE,"sus. Its’atil pool, yits’atil"
539,ASADO,"adj. Póoka’an, k’áak’bil."
540,ASALTAR,v.t. Ts’am k’ab
541,ASAMBLEA,sus. Múuch’tsikbalo’
542,ASADO A FUEGO LENTO,adv. K’aánk’aanchetaj.
543,ASAR,"v.t. Póok, k’áak’tik, k’áak’."
544,ASCENDER,v.i. Líik’
545,ASCETA,sus. Aj ch’abtan
546,ASEGURAR,v.t. Tem kunaj óol
547,ASENTADO,"adj. Aka’an, ets’a’an, kuma’an."
548,ASENTAR,"v.t. Ak kunaj, ets’kúunsaj, t’uchkíinsaj, xéekt"
549,ASENTARSE,v.i. Ets’tal.
550,"ASENTARSE, REMOJARSE",v.i. Ts’áamal
551,ASENTIMIENTO,sus. Éejenil
552,"ASERRAR, MARCAR, SEÑALAR",v.t. Weel.
553,ASFIXIAR,v.i. Kupaj.
554,"ASFIXIA, AHOGO",sus. Ku’upul yiik’.
555,ASÍ,"adv. de m. Bey, beya’, beyo’"
556,ASÍ COMO,"conj. comp. Je’ebix, je’ex, je’ebik"
557,ASÍ ES,adv. de a. Beyistako’
558,ASIENTO,sus. Xiix.
559,"ASIENTO, SILLA",sus. Kulxekil
560,ASIENTO DE PRINCIPALES,sus. Ts’am
561,ASIMISMO,"adv. Beyxan, bey xan."
562,ASIR,v.t. Chuk
563,ASIR CON FUERZA,v.t. Kan mach
564,ASIR CON LA MANO,v.t. Mach
565,ASIR CON LOS DIENTES,v.t. Naach’.
566,ASIR CON LA PUNTA DE LOS DEDOS,v.t. Biit’
567,ASIR ENGARRAFADO COMO AVE DE RAPIÑA,v.t.
568,ASIR FUERTEMENTE CON LA MANO,v.t. Kan lap’
569,ASMA,"sus. Kok se’en, lot’ kok, tusba."
570,ASOLEAR,v.i.Jaykunaj ti’ k’iin.Lechekbal ti’ Lap’ k’iin.
571,ASOMAR,v.i. Tíip’.
572,ASOCIARSE,v.t. Náakultik
573,ASOLEARSE,v.i. Lechekbal
574,ÁSPERO,"adj. Pe’ech, to’och"
575,"ASTILLA, LASCA",sus. Ts’ej.
576,ASTILLAR,v.t. Ts’ej.
577,ASTUTO,sus. Aj numan
578,ASUSTARSE REPENTINAMENTE,v.i. Jáajaak’óol.
579,ATACAR,"v.t. Kiblaj, ch’a’apachtik,ts’áancha btik"
580,ATADA,adj. Jep’
581,ATADO,adj. Jiich’il
582,ATADO LIGERAMENTE,adj. K’a k’aax
583,ATADO EN MUCHAS OCASIONES,adv. K’aak’aasjoltaj.
584,ATADO TODO JUNTO,adj. Mek’ k’aaxa’an
585,ATALAYA,sus. Ch’uuk beej.
586,ATAR,v.t. K’aax
587,"ATAR, ANUDAR, ENGANCHAR",v.t. Jook’.
588,ATARDECER,sus. Chíinik k’iine’
589,ATEMORIZAR,v.t. Saajbeskunsik.
590,ATENCIÓN,sus. Ts’a óolal AUNQUE
591,ATENDER,"v.t. Táanlaj, táan óoltik."
592,"ATENDER, ESCUCHAR CON ATENCIÓN",v.t. Ch’e’enxikintej.
593,"ATESTARSE, LLENARSE DE GENTE UN LUGAR",v.i. Chok’ba.
594,ATOLE,"sus. Sa’a, sa’"
595,ATOLE DE MAÍZ NUEVO,"sus. Áak’ sa’a, iis uul."
596,"ATORADO, TRABADO MUY FUERTE",adj. Kankan
597,ATORARSE,v.i. Léechel.
598,ATRAER A LA MUJER CON HALAGOS,v.t. K’ubsaj ki. óol
599,ATRAGANTAR,"v.i. Jak’ab, ku’uchul"
600,ATRAPAR,"v.t. Cháach, chuk, laap’ik, laap’, chúuchmachtik."
601,ATRAPAR,v.t. Léech.
602,"ATRAPAR CON TRAMPA, CERRAR",v.t. Nuup’.
603,ATRAPADO CON LA BOCA,adj. Náanaach.
604,ATRAPADO VARIAS VECES,adj. Chúuchuukab.
605,ATRÁS,"adv. de l. Paach, paachil.Estoy atrás o detrás : Paachil yaaneen."
606,ATRAVESAR,"v.t. Maanch’akat, taats’jul, taats’ mansa’ak, k’at."
607,"ATRAVESAR, CRUZAR",v.t. K’áatal.
608,ATRAVESADO,adj. K’áak’at.
609,ATRAVESARSE,v.i. K’áatal.
610,ATREVERSE,v.t. Xet’ óolal
611,ATREVIDO,"adj. Aj koo, aj xet’ óol, k’ul ich."
612,ATROPELLAR,"v.t. Jéentan, náatan, naktáan."
613,ATURDIDO,adj. Sata’an
614,AUGURIO,"sus. Tomoj chi’, tomox chi’, tamaxchi’,yáajil."
615,AULLIDO,sus. Ok’ol chi’ibal.
616,AUMENTAR,"v.t. Chaybesaj, ya’abkunaj, ya’abkunsaj."
617,AUMENTARSE,v.i. Chaketjal
618,AUN,conj. Kex
619,AÚN NO,"adv. de t. Ma’ to, ma’ili’."
620,AUNQUE,"conj. advers. Kex, bakakix. Aunque no tengas hambre : Kex min’anteech wi’ij. Kex ma’ wi’ijeechi’."
621,AUNQUE ESTÉ,Kex ti’aan
622,AUNQUE NO,conj. advers. Kex ma’
623,AUNQUE SEA,conj. advers. Kextúun
624,AUNQUE SEA ESO,Kexelo’.
625,AUSENTE,"adj. Ma’ kula’an, ma’ kula’ani’"
626,AUSENCIA,sus. Mana’an.
627,AUTOMÓVIL,sus. Kiis buuts’
628,AUTORIDAD,sus. Jo’ol póopil.
629,AVALANZAR,v.t. Pul
630,AVARICIA,"sus. Ts’u’util, kok siits’il."
631,AVARO,"adj. J ts’u’ut, ts’u’ut"
632,AVENTAR,v.t. Tojlaj
633,AVENTURA,sus. Mamantats’il
634,AVENTURERA,adj. X ma’ beelil.
635,AVENTURERO,"adj. J Ma’ beelil,"
636,AVERIGUAR,"v.t. Ojelt, ojel"
637,AVISAR,"v.t. Kuxkinaj óol, num chi’"
638,AVISPA,sus. Yiik’el xuux.
639,AVISPA GRANDE AMARILLA Y NEGRA,sus.Xanab
640,AVISPA NEGRA,sus. Boox xuux.
641,AVISPA DE LARVA COMESTIBLE,"sus. Ek, cháak. ts’eelem."
642,AVISPERO,sus. Xuux
643,AVIVAR EL FUEGO,v.i. Jop
644,"AXILA, ALA",sus. Xiik’
645,AYER,"adv. de t. Jo’oljeak, jo’oljej, jo’oljeake’."
646,AYER AL AMANECER,adv de t. Jatskab joljej.
647,AYUDA,"sus. áant, mak bo’oy"
648,AYUDANTE,sus. Aj áantnáal.
649,AYUDAR,"v.t. Áantik, áantaj."
650,AYUDAR RECÍPROCAMENTE,v.t. Paklan áantu
651,AYUNAR,v.i. Su’uk’iin
652,AYUNTAMIENTO,sus. Mul kaajo’ob
653,AZOTAR,v.t. Jaats’
654,AZOTAR CON CINTURÓN O BEJUCO,v.t. Jaats’
655,AZOTAR CON BEJUCO,v.t. Wíiwiich’
656,AZOTE DE LA LLUVIA,sus. Jaats’ab ja’
657,AZÚCAR,"sus. Monkaab, moom, ch’ujuk."
658,AZUL,"adj., sus. Ch’ooj"
659,AZUL TURQUESA,"adj., sus. Ya’axka ."
660,AGUA AZUL TURQUESA,sus. ya’axkaja’.
661,AZUZAR,"v.t. Tojl, toojol"
662,BABA,"sus. K’aab chi’, lúul"
663,BABAZA,sus. Lúul
664,BÁCULO,sus. Xóolte’
665,BAGAZO DEL HENEQUÉN,sus. Ta’ kij
666,BAGRE,"sus. Lu’, booxkaay"
667,BAHÍA,sus. Wats’ k’áanab.
668,BAILADOR,adj. Aj óok’ot
669,BAILADORA,adj. Ix óok’ot
670,BAILAR,v.i. Óok’ot
671,BAILE,sus. Óok’ot
672,BAILE DE LA CABEZA DEL COCHINO,sus. Óok’ostaj pool
673,BAJAR,"v.i. Éemel, éem"
674,BAJAR FRUTAS O FLORES,"v.t. T’ook, jéek’, p’iik."
675,BAJAREQUE,sus. Kolóojche’
676,BAJO,adj. Kaabal
677,BALA,sus. U yóol ts’oon
678,BALANCEARSE,v.i. Ch’uyk’alakil
679,BALBUCEAR,v.i. Altal yaak’
680,BALBUCENCIA,sus. Ses
681,BALBUCIENTE,"adj. Aj ses, nuntal"
682,"BALDE, CUBETA",sus. Ch’óoy
683,BALDÍO,adj. X tokoy
684,BALEAR,v.t. Ts’oon
685,BALSA PARA PASAR RÍOS,"sus. Poyte che’, payte che’."
686,BALUARTE,sus. Jil che’
687,BALLENA,sus. Masam.
688,BAMBOLEAR,v.i. Takchalak
689,BAMBOLEO,sus.Nayal kab.
690,BAMBOLEAR,v.i. Nayal kab.
691,BAMBOLEAR,v.i. Nayk’alankil.
692,BANDADA,sus. Piktanil ch’íich’
693,BANDERA,sus. Láakam.
694,"BANDERA, PABELLÓN, ESTANDARTE",sus. Pan
695,"BANQUETA, MUEBLE DE COCINA",sus. Banka’ k’a.
696,BANQUETE,"sus. Waajil, nonoj ki’ki’ janal"
697,BANQUILLO,"sus. K’áanche’, kisi che’"
698,BAÑAR,v.i. Ichkíil
699,BAÑO,"sus. Ichkíil BAÑO, LUGAR. sus. U kúuchil ichkíil."
700,BARATO,"adj. Ma’ ko’oji’, junp’íit u tojol"
701,BARBA,sus. Me’ex
702,BARBARIE,sus. Tachi’achil
703,BARBERO,sus. Aj k’oos
704,BARBILLA,sus. No’och
705,BARCO,sus. Cheem
706,BARQUERO,sus. Aj cheemnáal.
707,BARRANCA,sus. Bekan
708,BARRANCA OBSCURA,sus. Jom
709,BARRANCO,"sus. K’om, k’óom"
710,BARRENAR,v.t. Poot
711,BARRER,"v.t. Míist, míis"
712,BARRER SIN ORDEN,v.t. Míimiiste
713,BARRETA,sus. Xúul máaskab
714,BARRIDO,adj. Míisa’an
715,BARRIGA,sus. Nak’
716,BARRIO DE PUEBLO O CIUDAD,sus. Kuchteel
717,BARRO,sus. K’at
718,"BASE, CIMIENTO, TRONCO",sus. Chuun
719,BASILISCO,sus. Tóolok
720,"BASINICA, BASÍN",sus. Ch’eeneb iit
721,BASTANTE,adv. de c. Ya’ab
722,BASTAR,v.i. Chabiljal
723,BASTIMENTO,"sus. O’och, janal."
724,BASTÓN,sus. Xóolte’
725,BASTÓN PLANTADOR,sus. Xúul
726,BASURA,"sus. Sojol, ta’ míis."
727,BATALLA,"sus. Ba’ate’il, k’atunyaj"
728,BATALLÓN,"sus. K’atun, molay k’atuno’ob"
729,BATEA,"sus. Panaab, pox che’."
730,"BATIDA,CLAMOREO, CACERÍA COLECTIVA",sus. P’uuj.
731,BATIDOR,"sus. Bok’obxut’en, bok’ol"
732,BATIR,"v.t. Book’ BATIR, AGITAR, REVOLVER LÍQUIDOS, MEZCLA,"
733,LODO,v.t. Book’.
734,BATIDO,adj. Bobook’.
735,BATIR EL CHOCOLATE,v.t. Jaax.
736,BAUTIZO,sus. Okja’
737,BEBÉ (NIÑO DE BRAZOS),"sus. Nux, chanpaal, chanba’al"
738,BEBER,v.i. Uk’ul
739,BEBER SIN PARAR,v.i. Bits’kal
740,BEBER A SORBOS,v.i. Xúuch
741,BEBIDA,sus. Uk’ul
742,BEBIDA RITUAL,sus. Sakab
743,BEBIDA FRESCA Y VIRGEN,sus. Sujuy síis óola’
744,BEBIDA RITUAL FERMENTADA HECHA CON LA COR,"TEZA DE UN ÁRBOL (LONCHOCARPUS VIOLACEUS),"
745,AGUA Y MIEL,sus. Báalche’
746,BEJUCO,sus. Aak’
747,BELLEZA,"sus. Ki’ichpamil (f), ki’ichkelmil (m),"
748,BENDECIR,"v.t. Kikit’aanta’ak, lóojsiko’ob"
749,BENDICIÓN,sus. Ki’ki’t’aan
750,"BENEFICIAR, HACER BIEN, HACER FAVOR","v.t. Meen uts, beet uts."
751,BEODO,adj. Kala’an
752,BESAR,v.t. Ts’u’uts’
753,BESO,sus. Ts’u’uts’
754,BESTIA,sus. Ba’alche’
755,BICICLETA,sus. Balak’ t’íinchak ook. Tíinchak balak’ ook.
756,BIEN,adv. de m. Ma’alob
757,BIENES O PROPIEDADES,sus. Ba’alba. 
758,BIENVENIDA,sus. K’aambe’enil.
759,BIFURCACIÓN,sus. Xa’ay
760,BIGOTE,"sus. Me’ex, ts’ukuti"
761,BILIS,sus.K’anchik’íin
762,BIOGRAFÍA,sus. Siyan
763,BÍPEDO,sus. J ka’a ts’iit ook
764,BIZCO,adj. Ts’eeb
765,BLANCO,"adj. Sak, sasak."
766,BLANCURA,sus. Sakil
767,BLANCUZCO,adj. Sakpose’en.
768,BLANDIR,v.t. Bik’yaj
769,BLANDO,"adj. Mamayki, o’olki"
770,BLASFEMIA,sus. Pooch’
771,BOA (CONSTRICTOR SP),"sus. Ooch kaan, k’axab"
772,BOBO,adj. Neets.
773,BOCA,sus. Chi’
774,BOCA ABIERTA,sus. Jáapal chi’
775,BOCA ABAJO,"adv. de m. Nokokbaj, nokokbal,"
776,"BOCA ABAJO, EMBROCARSE",adv. de m. Noktal.
777,BOCA ARRIBA (ACOSTADO),adv de m. Jawtal. nóonoojkan. jawakbal.
778,BOCANADA,sus. Pats’baj
779,"BOCETAR, BOSQUEJAR",v.t. Túunt ts’íibtik
780,BODA,sus. Ts’o’okol beel
781,BOFETADA,sus. Laaj.
782,"BOLAS, POR BOLAS","adv. Wóowool, wóol"
783,BOLSA,"sus. Pawo’, sáabukan"
784,BOLSA DEL PANTALÓN,sus. Témil
785,BONDAD,sus. Utsil
786,BONITA,"adj. Jats’uts, ki’ichpam."
787,BONITO,adj. Jats’uts.
788,BORDADO DE PUNTA DE CRUZ O DE HILO CONTADO,sus. Xookbil chuuy
789,BORDADO HECHO A MANO,sus. Ts’íib chuuy
790,BORDAR,v.t. Chuuy.
791,BORRACHERA,. sus. Káaltal
792,BORRACHO,adj. Kala’an
793,BORRADO,adj. Tuupul
794,BORRAR,v.t. Tuup.
795,BORREGO,sus. Taman
796,BOSTEZAR,"v.i. Jaayab, jaaya’."
797,BOTÓN DE FLOR,sus. Totop’
798,BÓVEDA,sus.Jobon túun.
799,BOXEAR,v.t. Loox
800,BRAVO,"adj. Ts’íik, p’uujul, J ts’íits’ikil."
801,BRAVURA,"sus. Ts’íikil, p’uujulil."
802,"BRAMAR, GEMIR, QUEJARSE",v.i. Áakam
803,"BRAMIDO, GEMIDO, QUEJA",sus. Áakam
804,BRASA,"sus. Kuxul chúuk, náaxche’ BRASERO O BRASA QUE SE PONE DEBAJO DE LA"
805,BRASILETE ( CAESALPINIA PLATYLOBO (S WAT,
806,CAMA,sus. Moj
807,SON)),sus. Chakte’
808,BRAVO,adj. Ts’íik
809,BRAVO,adj. J ts’íits’ikil
810,BRAZA (MEDIDA DE LONGITUD),sus. Sáap
811,BRAZO,sus. K’ab BRECHA QUE SE ABRE ALREDEDOR DEL MONTE PARA
812,FACILITAR SU MEDICIÓN,sus. Jolche’
813,BRILLAR,"v.i. Jopba, lets’bal, léembal."
814,BRILLOSO,adj. Ts’íits’iiban.
815,BRINCAR,"v.i. P’iitik, p’iit, síit’, waransíit’."
816,BRINCO,"sus. Síit’, p’iit"
817,BRINDAR,v.t. Chun luch
818,BRISA DE LA NOCHE,sus. Síiskabil áak’ab. BUSCAR
819,BROMEAR,"v.i. Tuskep, tuuskeep"
820,"BROTAR (LOS VEGETALES, LAS AVES)","v.i. Tóop’, tóop’ol."
821,BROTE,sus. Alamil
822,BRUJO,"sus. Bal jol, Aj puul yaaj. BRUJO QUE SE CONVIERTE EN MARRANO, CHIVO,"
823,"TORO, BORREGO",sus. Wáay.
824,BRUÑIR PLANCHAR,v.t. Yúul.
825,BRUTO,"adj. Ba’alche’, maknal"
826,BUCHE,"sus. Tsuuk, chíim."
827,BUENO,"adj. Uts , ma’alob."
828,BUEY,sus. J meyjil waakax
829,BÚHO,"sus. Tunkuluchuj, xooch’"
830,BULLIR,v.i. Om
831,BULLIR (MUCHA GENTE),v.i. momolankil
832,BURBUJA,"sus. P’op’oot, yóom ja’."
833,"BURBUJEAR, HERVIR","v.i. Óomankil, óo"
834,BURLA,sus. P’a’as
835,BURLAR,v.i. P’a’ast
836,BURRO,sus. Chowak xikin
837,"BUSCAR, ENCONTRAR","v.t. Kaxan, kaxáan,"
838,BUSCAR (OLIENDO COMO EL PERRO),"v.i. U’us kaax, xaak’al ni’ktik"
839,CABALLERO,sus. Ts’uul.
840,CABALLO,sus. Ts’íimin
841,CABAÑUELAS,v.i. Xook k’iin
842,CABECEAR DORMITANDO,sus. Nikib
843,CABECEAR,"v.i. Bebechtik u pool, t’óont’on pool."
844,CABECILLA,sus. Jool poop
845,CABELLO,sus. Tso’ots
846,CABER,v.i. Chabiljal
847,CABEZA,"sus. Pool, jo’ol"
848,CABEZA DE BRUJO,sus. K’ok’ol tsek’.
849,CABILDO,sus. Mul kaajo’ob
850,CACAREAR,v.i. Totojk’e’
851,CACAREO,sus. Totojk’e’.
852,CACERÍA,"sus. Ts’oon, p’uuj"
853,CACERÍA COLECTIVA,sus. P’uuj
854,CACIQUE,sus. Aj beelmal
855,CADA,prep. Amal
856,CADA UNO (PARA REFERIRSE A ANIMALES Y PERSONAS),loc pronom. Jujuntúul. Dale un plátano a cada niño :Ts’a jun ts’iit ja’as ti’ junjuntúul paal.
857,CADA UNO (PARA REFERIRSE A OBJETOS),loc pro
858,"CADALSO, TEMPLETE",sus. Sak’ che’.
859,CADÁVER,sus. Aj kiimén
860,CADENA,"sus. Máaskab suum, jok’enjok’"
861,CADERA,sus. T’e’et’
862,CADILLO QUE SE PEGA A LA ROPA,sus. Aj mul
863,CAER,v.i. Lúubul
864,"CAER, DESPRENDERSE, DESMORONARSE",v.i. Báa
865,"CAER, DERRUMBARSE",v.i. Níikil.
866,CAER DE BRUCES,v.i. Noktal.
867,CAIDOS,adj. Lúuluuban
868,CAJA,sus. Máaben
869,"CAJA DE MUERTO, ATAUD",sus. Máaben kíimen.
870,CAJA DEL CUERPO,sus. Ba’asil kukut.
871,CAJETE,sus. Lak
872,CAL,sus. Ta’an
873,CALABAZA (CURCUBITA PEPO C ARGYROSPERMA (CUR,
874,CUBITA SPP)),sus. K’úum
875,CALABAZA BLANCA DE PEPITA GRUESA,"sus. X ka’, x tóop’. Chúuj ."
876,CALABAZO (LAGENARIA SICERARIA (STANDLEY)),sus. CALABAZO PARA LLEVAR SEMILLAS DURANTE LA
877,SIEMBRA,sus. Joma’
878,CALAMBRES,sus.X lot’kej iik’
879,CALANDRIA,sus. Jon xa’an.
880,"CALAVERA, CRÁNEO",sus. Tséek’
881,CALCAÑAR,"sus. Kuuy, tuunkuy"
882,CALCINANTE,adj.Ku ta’anbesik
883,CÁLCULO RENAL,sus. K’aal wiix.
884,CALDO,sus. K’aab
885,CALDO DE COMIDA,sus. K’aab janal.
886,CALENTARSE CON EL SOL O JUNTO A LA BRASA,v.i. K’iich.
887,"CALENTAR, ENTIBIAR",v.t. K’íin
888,CALENTURA,"sus. Chakawil, Chokwil"
889,CALIENTE,"adj. Chokoj, k’inal"
890,CALMA EN EL MAR,sus. Leman
891,CALMAR,v.t. Mal
892,"CALMARSE, AQUIETARSE",v.i. Jets’tal.
893,CALOR,sus. Ooxoj CALOR O VAPOR NOCIVO QUE SALE DE LAS TIERRAS
894,DELGADAS O DE RAÍCES DE ÁRBOLES PODRIDOS,sus. Buy
895,CALUMNIA,sus. Líilsaj t’aan.
896,CALVARIO,sus. Kuuch numya.
897,CALZADO,"sus. Xanab, xana’."
898,CALZÓN,sus. Eex
899,CALZONCILLO,sus. Kul eex
900,CALLAR,v.i. Mak chi’. ¡Cállate! ¡Mak a chi’!
901,CALLE,sus. Yam kaaj.
902,CALLO,sus. T’aajam
903,CAMA,"sus. Ch’áak, ch’áakche’"
904,CAMADA,sus. Pakab
905,CÁMARA FOTOGRÁFICA,sus. Nu’ukul ch’a’
906,"CAMBIAR, TROCAR","v.t. Jeel, k’ex, k’eex."
907,"CAMBIADO, MUY CAMBIADO",adv. de m. oochel K’éexk’eex.
908,CAMINANTE,sus. Aj xíinbal
909,CAMINAR,v.i. Xíinbal
910,CAMINO,"sus. Bej, beel, belil"
911,CAMINO QUE SE BIFURCA,Sus. Xa’ay bej.
912,CAMISA,sus. Búuk.
913,CAMOTE ( IPOMOEA BATATAS),sus. Iis.
914,"CAMPAMOCHA , MANTIS, CABALLITO DEL DIABLO",sus. Ts’awayak
915,CAMPANA,sus. Balamte máaskab
916,CAMPAÑA,sus.Xíinbalil k’atunyaj
917,CAMPESINO,"sus. J koolnáal, j koolkaab, j me"
918,CAMPO,sus. K’áax. CANASTA TEJIDA CON BEJUCOS QUE SE UTILIZA EN
919,LA COSECHA,sus. Xuxak
920,CANCIÓN,sus. K’aay
921,CANDADO,sus.K’aalab máaskab.
922,CANDENTE,adj. Chakjole’en
923,CANÍCULA,sus. Kin pek
924,CANOA,sus. Cheem
925,CANSAR,"v.i. Ka’anal, ka’anan"
926,"CANTANTE, CANTOR","sus. Aj k’aay, ix k’aay."
927,CANTAR,v.i. K’aay CARGAR
928,CÁNTARO,sus. P’úul
929,CANTIDAD,sus. Buka’aj.
930,CANTIDAD CONCRETA,adv. de c. Tusinil
931,CANTO,sus. K’aay.
932,CANTO CÓMICO,sus. P’a’ast’aan k’aay
933,CAÑA ÁSPERA,sus. Semet’
934,CAÑA DE MAÍZ (MILPA DEL SEGUNDO AÑO EN ADE,
935,LANTE),sus. Sak’ab
936,CAÑA O TALLO DEL MAÍZ Y DE LA CAÑA DE AZÚCAR,sus. Sak’ab
937,CAÑOTO (ARUNDO DONAX L),sus. Jalal
938,CAOBA (SWIETENIA MACROPHYLLA (G KING)),"sus. Punab, ka’awakche’."
939,CAOS,"sus. Xa’ak’, xa’ak’il."
940,"CAPA, CAPOTE",sus. Suyen.
941,"CAPACITAR, ENSEÑAR","v.t. Ka’anbesaj, ka’ansaj."
942,"CAPITAL, DINERO",sus. Táak’in.¿Cuánto capital tienes? ¿Buka’aj táak’in yaanteech?
943,CAPITANEAR,v.t. Jool poopintaj
944,CAPTURAR,"v.t. Chukik, chukpachtik"
945,"CARA, ROSTRO","sus. Ich, tán ich. CARACOL COMESTIBLE QUE VIVE EN LA ORILLA DE"
946,LAGOS Y CENOTES,sus. K’awa
947,CARACOL DE AGUA,sus. T’ot’
948,CARACOL DE LOS JARDINES,sus. Úurich
949,CARACOL MARINO,sus. Jub
950,"CARACOL, ESPECIE QUE SE DA EN COZUMEL",sus.
951,CARAPACHO,sus. Sóol
952,CARBÓN,sus. Chúuk
953,CARBONERO,sus. J tok chúuk
954,CARCAJADA,sus. Awat che’ej
955,CÁRCEL,"sus. K’aalab che’, t máaskab, k’aalab máaskab"
956,CARCOMA DE LA SARNA,sus. Bibikankil
957,CARDENAL,sus. Chak ts’íits’ib
958,CARECER,"v.i. Mana’an, mina’an, sáap’al."
959,CARGA,sus. Kuuch
960,CARGADOR,"sus. Aj kuuch, j kuuch."
961,CARGAR,v.t. Kuuch
962,CARGA QUE SE LLEVA EN LA ESPALDA,sus. Kuuch
963,CARGAR EN LA ESPALDA,v.t. Kuuch
964,CARGAR EN LACABEZA,v.t. K’óoch.
965,CARGAR EN EL HOMBRO,v.t. Paaj kuuchtaj
966,CARGAR A HORCAJADAS,v.t. Jéets’ méek’.
967,CARGAR COLGANDO,v.t. Ch’úuy.
968,CARICIA,sus. Baay
969,CARIDAD Y MERCED QUE SE RECIBE,sus. Yatsil
970,CARNE,sus. Bak’
971,CARNE HORNEADA EN LA TIERRA,sus. Píib
972,CARNICERÍA,sus. U kúuchil kóon bak’.
973,CARNICERO,sus. J kóon bak’
974,CARO,adj. Ko’oj
975,CARPINTERO,"sus. J póol che’, j xoot che’."
976,CARRASPERA,sus. Sasak’ kaal
977,CARRETA,"sus. Tsíimin che’, peten che’, suut che’"
978,CARRETERA,sus. Noj beej.
979,CARRETERA PETROLIZADA,sus. Yuyul beej.
980,"CARRILLO, POLEA",sus. Balak’
981,CARRIZO,"sus. Jalal, siit"
982,CARTA,"sus. K’uben t’aan, túuxtaj t’aan, chi’t’aan, ts’íibil ju’un."
983,CASA,"sus. Naaj, otoch, taanaaj, nay."
984,CASA RÚSTICA QUE SE HACE EN LA MILPA PARA RE,K’uche’
985,FUGIO,sus. Pasel.
986,CASADO,adj. Ts’o’oka’an u beel
987,CASA REAL,sus. Tepalil
988,CASAMIENTO,sus. Ts’o’sklabeel
989,CASCABEL DE LA VÍBORA,sus. Tsáab
990,CASCAR,"v.t. Buuj, tej"
991,CASCAR Y ROMPER SU CASCARÓN EL POLLITO,v.t. Ts’ej
992,CÁSCARA,sus. Sóol
993,CASCO DE CABALLO,sus. May
994,CASI,adv de m.
995,CASINO,sus. Naajil buul.
996,CASPA,sus. Chab.
997,"CASPA, ROÑA",sus. Sóok’.
998,CASTA,sus. Ch’i’ibal.
999,CATELLANO,sus. Kastlan t’aan.
1000,CASTIDAD,sus. Okol k’u
1001,CASTIGAR CON RIGOR,"v.t. Yaya ts’ektaj  t’aan, kastelan"
1002,CASTIGO,"sus. Xoot óol, bo’olal, nolche’."
1003,CASTIGADO,sus Aj mak pachtaj.
1004,CASTILLO,"sus. Pa’, tulum"
1005,CASTRAR,v.t. Pets’ toon
1006,CATARATAS,sus. Sak t’aj
1007,CATARRO,sus. Se’en
1008,CATÁSTROFE,sus. Kal numya
1009,CATORCE,sus. Kanlajun
1010,"CAUDAL, RIQUEZA",sus. Ayik’alil
1011,CAUDILLO,sus. Jo’ol poopi’
1012,CAUSA,"sus. Chuun, uchbal"
1013,CAUSA DE RUINA,sus. Naak’an óotsilil.
1014,CAUTELOSO,adj. Aj na’at ach
1015,CAUTERIZAR,v.t. Chuuchuujik
1016,CAUTIVO,"sus. Baksaj, kuuch chimal"
1017,CAVAR,v.t. Páan.
1018,CAVERNA,"sus. Áaktun, jom áaktun"
